cu_num,M,N,K,kernelId,splitK,us,kernelName,tflops,bw,errRatio
256,8,26624,16384,24,0,82.4334,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,84.67,2651.78,0.0
256,8,106496,16384,0,0,172.5446,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,161.8,5066.43,0.0
256,16,512,7168,4,0,16.8692,a4w4_blockscale_256x96x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,6.96,113.15,0.0
256,16,800,5120,22,0,21.2953,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,6.15,99.3,0.0
256,16,1536,7168,0,0,19.9248,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,17.68,281.63,0.0
256,16,3072,1536,0,0,7.0507,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,21.42,350.3,0.0
256,16,4608,7168,0,0,22.3101,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,47.38,749.43,0.0
256,16,7168,2048,0,0,8.4447,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,55.63,898.29,0.0
256,16,7168,2304,0,0,9.5571,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,55.3,889.95,0.0
256,16,16384,16384,23,0,64.5006,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_224x256E,133.18,2091.04,0.0
256,16,16384,53248,22,0,172.551,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,161.79,2533.5,0.0
256,16,18432,16384,22,0,60.0972,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,160.8,2524.51,0.0
256,16,106496,16384,21,0,163.0693,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,342.4,5371.67,0.0
256,32,512,7168,4,0,17.0396,a4w4_blockscale_256x96x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,13.78,116.34,0.0
256,32,800,5120,22,0,21.989,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,11.92,99.19,0.0
256,32,1536,7168,0,0,20.0168,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,35.2,285.66,0.0
256,32,3072,1536,0,0,7.0107,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,43.08,368.08,0.0
256,32,4608,7168,0,0,22.2165,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,95.15,761.81,0.0
256,32,7168,2048,0,0,8.5347,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,110.08,917.61,0.0
256,32,7168,2304,0,0,9.7787,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,108.09,895.12,0.0
256,32,16384,16384,0,0,48.676,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,352.94,2784.3,0.0
256,32,16384,53248,22,0,173.429,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,321.94,2526.15,0.0
256,32,18432,16384,22,0,63.2576,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,305.53,2409.78,0.0
256,32,106496,16384,0,0,182.1863,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,612.94,4827.44,0.0
256,64,512,7168,4,0,18.2008,a4w4_blockscale_256x96x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,25.81,117.02,0.0
256,64,800,5120,22,0,25.8477,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,20.28,89.53,0.0
256,64,1536,7168,0,0,21.3441,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,66.03,277.88,0.0
256,64,3072,1536,0,0,7.2719,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,83.06,385.27,0.0
256,64,4608,7168,0,0,23.1497,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,182.63,748.79,0.0
256,64,7168,2048,0,0,9.0279,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,208.14,921.93,0.0
256,64,7168,2304,0,0,10.2539,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,206.16,901.98,0.0
256,64,16384,16384,22,0,61.7101,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,556.79,2217.45,0.0
256,64,16384,53248,22,0,178.4558,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,625.75,2465.65,0.0
256,64,18432,16384,22,0,63.2113,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,611.52,2434.35,0.0
256,64,106496,16384,3,0,200.4057,a4w4_blockscale_256x64x512x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1114.43,4423.88,0.0
256,65,1280,8192,0,0,23.9233,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,56.98,237.24,0.0
256,127,1280,8192,0,0,24.5329,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,108.56,248.16,0.0
256,128,512,7168,0,0,22.7857,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,41.23,106.42,0.0
256,128,800,5120,24,0,32.7867,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,31.98,78.71,0.0
256,128,1536,7168,0,0,23.4761,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,120.06,270.79,0.0
256,128,3072,1536,0,0,7.7123,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,156.63,420.63,0.0
256,128,4608,7168,0,0,23.5505,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,359.05,770.83,0.0
256,128,7168,2048,0,0,9.3607,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,401.48,994.17,0.0
256,128,7168,2304,0,0,10.3883,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,406.98,985.72,0.0
256,128,16384,16384,0,0,53.748,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1278.55,2594.71,0.0
256,128,16384,53248,0,0,178.2259,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1253.12,2490.15,0.0
256,128,18432,16384,22,0,67.9262,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,1138.14,2307.83,0.0
256,128,106496,16384,21,0,170.5967,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,2618.32,5279.86,0.0
256,129,1280,8192,0,0,24.2013,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,111.78,252.11,0.0
256,256,512,7168,0,0,22.6525,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,82.95,133.08,0.0
256,256,800,5120,22,0,36.8477,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,56.91,84.48,0.0
256,256,1536,7168,0,0,23.3033,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,241.9,309.35,0.0
256,256,3072,1536,0,0,8.0887,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,298.68,510.44,0.0
256,256,4608,7168,0,0,23.7653,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,711.6,832.81,0.0
256,256,7168,2048,0,0,9.7515,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,770.77,1155.94,0.0
256,256,7168,2304,0,0,10.6915,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,790.88,1143.19,0.0
256,256,16384,16384,1,0,71.1126,a4w4_blockscale_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1932.69,2034.85,0.0
256,256,16384,53248,1,0,240.1914,a4w4_blockscale_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1859.67,1879.38,0.0
256,256,18432,16384,2,0,97.5677,a4w4_blockscale_256x64x384x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1584.73,1665.81,0.0
256,256,106496,16384,22,0,422.1716,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2116.09,2200.62,0.0
256,512,512,7168,0,0,23.2885,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,161.37,180.1,0.0
256,512,800,5120,21,0,38.7761,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,108.17,107.74,0.0
256,512,1536,7168,0,0,23.7305,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,475.1,375.59,0.0
256,512,3072,1536,0,0,8.7335,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,553.25,675.36,0.0
256,512,4608,7168,4,0,29.4314,a4w4_blockscale_256x96x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1149.21,783.81,0.0
256,512,7168,2048,1,0,13.0804,a4w4_blockscale_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1149.23,1162.38,0.0
256,512,7168,2304,8,0,12.9047,a4w4_blockscale_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1310.49,1254.38,0.0
256,1024,512,7168,0,0,24.5597,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,306.04,266.84,0.0
256,1024,800,5120,23,0,46.2669,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_224x256E,181.31,136.34,0.0
256,1024,1536,7168,0,0,25.4721,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,885.23,483.7,0.0
256,1024,3072,1536,8,0,10.7099,a4w4_blockscale_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,902.31,881.16,0.0
256,1024,4608,7168,5,0,42.7675,a4w4_blockscale_256x96x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1581.71,692.64,0.0
256,1024,7168,2048,8,0,19.98,a4w4_blockscale_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1504.74,1154.59,0.0
256,1024,7168,2304,9,0,22.1345,a4w4_blockscale_256x128x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1528.06,1089.58,0.0
256,1024,106496,16384,24,0,921.4139,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3878.18,1192.63,0.0
256,1536,512,7168,0,0,25.5821,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,440.71,348.4,0.0
256,1536,1536,7168,4,0,29.9466,a4w4_blockscale_256x96x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1129.44,525.22,0.0
256,1536,3072,1536,4,0,12.9268,a4w4_blockscale_256x96x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1121.35,1003.82,0.0
256,1536,4608,7168,6,0,54.4245,a4w4_blockscale_256x96x384x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1864.39,664.7,0.0
256,1536,7168,2048,10,0,26.9209,a4w4_blockscale_256x128x384x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1675.17,1149.03,0.0
256,1536,7168,2304,7,0,29.4102,a4w4_blockscale_256x96x512x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1725.06,1089.66,0.0
256,1552,57344,8192,21,0,402.0203,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,3627.03,1042.82,0.0
256,1664,57344,8192,21,0,410.6409,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,3807.14,1053.32,0.0
256,1792,57344,8192,26,0,432.9381,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_224x256E,3888.84,1034.19,0.0
256,2048,512,7168,0,0,26.4625,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,568.06,425.97,0.0
256,2048,1536,7168,1,0,36.063,a4w4_blockscale_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1250.51,530.64,0.0
256,2048,3072,1536,9,0,16.228,a4w4_blockscale_256x128x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1190.99,1017.69,0.0
256,2048,4608,7168,10,0,66.6546,a4w4_blockscale_256x128x384x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,2029.74,641.06,0.0
256,2048,7168,2048,9,0,40.0639,a4w4_blockscale_256x128x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1500.84,968.39,0.0
256,2048,7168,2304,9,0,42.4075,a4w4_blockscale_256x128x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1595.14,942.69,0.0
256,3072,57344,8192,21,0,735.2449,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,3925.52,815.76,0.0
256,4096,512,7168,0,0,27.3037,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1101.12,758.48,0.0
256,4096,800,5120,21,0,39.6258,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,846.78,481.69,0.0
256,4096,1536,7168,2,0,50.4116,a4w4_blockscale_256x64x384x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1789.16,650.01,0.0
256,4096,3072,1536,10,0,28.6765,a4w4_blockscale_256x128x384x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1347.96,1069.55,0.0
256,4096,4608,7168,10,0,131.1566,a4w4_blockscale_256x128x384x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,2063.05,525.66,0.0
256,4096,7168,2048,10,0,77.5343,a4w4_blockscale_256x128x384x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1551.04,906.11,0.0
256,4096,7168,2304,5,0,80.8616,a4w4_blockscale_256x96x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1673.12,886.66,0.0
256,8192,512,7168,1,0,37.1971,a4w4_blockscale_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1616.51,1064.16,0.0
256,8192,800,5120,21,0,41.7607,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,1606.99,865.09,0.0
256,8192,1536,7168,10,0,74.2943,a4w4_blockscale_256x128x384x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,2428.03,808.02,0.0
256,8192,3072,1536,10,0,50.2556,a4w4_blockscale_256x128x384x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1538.32,1173.65,0.0
256,8192,4608,7168,10,0,227.7773,a4w4_blockscale_256x128x384x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,2375.86,532.86,0.0
256,8192,7168,2048,10,0,135.959,a4w4_blockscale_256x128x384x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1769.05,979.48,0.0
256,8192,7168,2304,10,0,145.1712,a4w4_blockscale_256x128x384x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1863.89,930.87,0.0
256,16384,512,7168,9,0,60.4461,a4w4_blockscale_256x128x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1989.53,1279.36,0.0
256,16384,800,5120,21,0,48.5545,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,2764.27,1445.91,0.0
256,16384,1536,7168,10,0,150.2504,a4w4_blockscale_256x128x384x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,2401.17,762.44,0.0
256,16384,3072,1536,10,0,97.6538,a4w4_blockscale_256x128x384x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1583.34,1183.83,0.0
256,16384,4608,7168,10,0,454.2569,a4w4_blockscale_256x128x384x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,2382.64,498.02,0.0
256,16384,7168,2048,10,0,269.441,a4w4_blockscale_256x128x384x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1785.31,961.24,0.0
256,16384,7168,2304,10,0,288.9433,a4w4_blockscale_256x128x384x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1872.91,906.8,0.0
256,16384,16384,16384,7,0,3602.8224,a4w4_blockscale_256x96x512x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,2441.45,223.52,0.0
256,16384,16384,53248,7,0,11530.0392,a4w4_blockscale_256x96x512x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,2479.38,122.23,0.0
256,16384,18432,16384,10,0,4031.1796,a4w4_blockscale_256x128x384x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,2454.77,220.58,0.0
256,16384,106496,16384,7,0,23937.2246,a4w4_blockscale_256x96x512x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,2388.52,187.84,0.0
256,20480,512,7168,7,0,72.5979,a4w4_blockscale_256x96x512x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,2070.64,1325.2,0.0
256,20480,1536,7168,10,0,199.649,a4w4_blockscale_256x128x384x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,2258.82,710.35,0.0
256,20480,3072,1536,10,0,118.3924,a4w4_blockscale_256x128x384x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1632.48,1215.59,0.0
256,20480,4608,7168,10,0,572.5215,a4w4_blockscale_256x128x384x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,2363.08,486.72,0.0
256,20480,7168,2048,10,0,333.465,a4w4_blockscale_256x128x384x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1803.17,965.36,0.0
256,20480,7168,2304,10,0,355.0349,a4w4_blockscale_256x128x384x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1905.33,916.68,0.0
256,64,192,1024,21,0,3.8719,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,6.5,40.2,0.0
256,320,2560,8192,21,0,16.4166,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,817.57,818.37,0.0
256,320,10240,8192,42,0,24.4175,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,2198.71,2039.82,0.0
256,320,8192,1024,37,0,7.6808,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,698.98,1250.0,0.0
256,320,8192,2048,37,0,8.971,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,1196.9,1556.03,0.0
256,320,8192,8192,37,0,21.16,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,2029.76,1895.46,0.0
256,160,7168,8192,29,0,18.6767,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1006.09,1729.92,0.0
256,320,7168,8192,37,0,20.6963,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,1815.83,1703.61,0.0
256,320,14336,8192,46,0,30.445,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x128E,2468.78,2273.15,0.0
256,320,57344,8192,47,0,88.7921,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3385.97,3073.38,0.0
256,320,8192,3584,37,0,14.0025,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,1341.94,1463.77,0.0
256,320,8192,7168,37,0,19.5769,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,1919.66,1826.13,0.0
256,320,8192,28672,37,0,70.3383,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,2137.16,1809.41,0.0
256,112,5120,1280,21,0,6.6107,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,222.07,680.01,0.0
256,320,5120,1280,29,0,7.4259,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,564.82,910.11,0.0
256,112,5120,5120,21,0,14.0483,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,417.99,1035.06,0.0
256,320,5120,5120,22,0,16.5703,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x256E,1012.49,1038.19,0.0
256,112,6400,5120,21,0,14.4899,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,506.56,1249.44,0.0
256,320,6400,5120,29,0,16.745,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1252.4,1271.97,0.0
256,112,12800,5120,37,0,17.1116,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,857.9,2099.27,0.0
256,112,51200,5120,9,0,34.2442,a4w4_blockscale_256x128x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1714.75,4170.85,0.0
256,320,51200,5120,47,0,62.2725,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,2694.16,2644.17,0.0
256,112,5120,6400,29,0,14.1005,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,520.55,1268.7,0.0
256,320,5120,6400,29,0,18.0264,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1163.38,1147.47,0.0
256,112,5120,25600,21,0,38.6535,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,759.57,1762.23,0.0
256,320,5120,25600,29,0,47.2784,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1774.3,1542.12,0.0
256,112,8192,7168,29,0,17.7127,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,742.59,1783.84,0.0
256,5120,14336,8192,54,0,256.5179,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4688.14,882.95,0.0
